indicatorId,geoUnit,year,value,qualifier,magnitude
XGOVEXP.IMF,LUX,2017,8.446260452270508,,
XGOVEXP.IMF,LUX,2018,8.643280029296875,,
XGOVEXP.IMF,LUX,2019,8.676429748535156,,
XGOVEXP.IMF,LUX,2020,8.194990158081055,,
XGOVEXP.IMF,LUX,2021,8.690329551696777,,
XGOVEXP.IMF,LUX,2022,8.450380325317383,,
XGOVEXP.IMF,LVA,2000,14.60147953033447,,
XGOVEXP.IMF,LVA,2001,15.87751960754395,,
XGOVEXP.IMF,LVA,2002,16.37018013000488,,
XGOVEXP.IMF,LVA,2003,15.37675952911377,,
XGOVEXP.IMF,LVA,2004,14.50181007385254,,
XGOVEXP.IMF,LVA,2006,13.91162967681885,,
XGOVEXP.IMF,LVA,2007,14.06704998016357,,
XGOVEXP.IMF,LVA,2008,14.76309967041016,,
XGOVEXP.IMF,LVA,2009,13.02513980865479,,
XGOVEXP.IMF,LVA,2010,11.8090295791626,,
XGOVEXP.IMF,LVA,2011,12.71531009674072,,
XGOVEXP.IMF,LVA,2012,17.73654937744141,,
XGOVEXP.IMF,LVA,2013,18.74402046203613,,
XGOVEXP.IMF,LVA,2014,13.97237014770508,,
XGOVEXP.IMF,LVA,2015,14.12740993499756,,
XGOVEXP.IMF,LVA,2016,12.89328956604004,,
XGOVEXP.IMF,LVA,2017,11.97128009796143,,
XGOVEXP.IMF,LVA,2018,11.15254020690918,,
XGOVEXP.IMF,LVA,2019,11.76817035675049,,
XGOVEXP.IMF,LVA,2020,11.71951961517334,,
XGOVEXP.IMF,LVA,2021,10.69342041015625,,
XGOVEXP.IMF,LVA,2022,9.921030044555664,,
XGOVEXP.IMF,MCO,2000,6.327899932861328,,
XGOVEXP.IMF,MCO,2004,5.925950050354004,,
XGOVEXP.IMF,MCO,2009,6.598810195922852,,
XGOVEXP.IMF,MCO,2010,6.36322021484375,,
XGOVEXP.IMF,MCO,2011,8.076169967651367,,
XGOVEXP.IMF,MCO,2012,8.87594985961914,,
XGOVEXP.IMF,MCO,2013,7.059219837188721,,
XGOVEXP.IMF,MCO,2014,5.008860111236572,,
XGOVEXP.IMF,MCO,2016,6.596549987792969,,
XGOVEXP.IMF,MCO,2017,6.980629920959473,,
XGOVEXP.IMF,MCO,2019,5.029270172119141,,
XGOVEXP.IMF,MCO,2021,5.873690128326416,,
XGOVEXP.IMF,MCO,2022,4.795989990234375,,
XGOVEXP.IMF,MCO,2023,7.732029914855957,,
XGOVEXP.IMF,MDA,2000,12.92393016815186,,
XGOVEXP.IMF,MDA,2001,16.42476081848145,,
XGOVEXP.IMF,MDA,2002,17.88434028625488,,
XGOVEXP.IMF,MDA,2003,16.19259071350098,,
XGOVEXP.IMF,MDA,2004,19.4520206451416,,
XGOVEXP.IMF,MDA,2005,19.29664993286133,,
XGOVEXP.IMF,MDA,2006,18.60881996154785,,
XGOVEXP.IMF,MDA,2007,19.41696929931641,,
XGOVEXP.IMF,MDA,2008,19.8500804901123,,
XGOVEXP.IMF,MDA,2009,20.99263000488281,,
XGOVEXP.IMF,MDA,2010,22.26700973510742,,
XGOVEXP.IMF,MDA,2011,21.91588020324707,,
XGOVEXP.IMF,MDA,2012,20.74197006225586,,
XGOVEXP.IMF,MDA,2013,18.27648746613956,,
XGOVEXP.IMF,MDA,2014,18.76510047912598,,
XGOVEXP.IMF,MDA,2015,18.23871988412744,,
XGOVEXP.IMF,MDA,2016,18.62162971496582,,
XGOVEXP.IMF,MDA,2017,18.43283081054688,,
XGOVEXP.IMF,MDA,2018,17.56772994995117,,
XGOVEXP.IMF,MDA,2019,19.46438026428223,,
XGOVEXP.IMF,MDA,2020,17.99377059936523,,
XGOVEXP.IMF,MDA,2021,16.84165000915527,,
XGOVEXP.IMF,MDA,2022,16.69313049316406,,
XGOVEXP.IMF,MDA,2023,16.88652992248535,,
XGOVEXP.IMF,MDA,2024,15.96476004511937,,
XGOVEXP.IMF,MKD,2002,8.64087963104248,,
XGOVEXP.IMF,MLT,2002,9.535340309143066,,
XGOVEXP.IMF,MLT,2004,10.56002044677734,,
XGOVEXP.IMF,MLT,2007,14.47568035125732,,
XGOVEXP.IMF,MLT,2008,12.99604988098145,,
XGOVEXP.IMF,MLT,2009,12.26858997344971,,
XGOVEXP.IMF,MLT,2010,15.49619960784912,,
XGOVEXP.IMF,MLT,2011,18.2634105682373,,
XGOVEXP.IMF,MLT,2012,14.98746013641357,,
XGOVEXP.IMF,MLT,2013,18.48130035400391,,
XGOVEXP.IMF,MLT,2014,17.30994033813477,,
XGOVEXP.IMF,MLT,2015,12.98429012298584,,
XGOVEXP.IMF,MLT,2016,13.97729015350342,,
XGOVEXP.IMF,MLT,2017,13.27812004089355,,
XGOVEXP.IMF,MLT,2019,13.75829982757568,,
XGOVEXP.IMF,MLT,2021,12.4916296005249,,
XGOVEXP.IMF,MLT,2022,12.4980001449585,,
XGOVEXP.IMF,NLD,2000,10.60684967041016,,
XGOVEXP.IMF,NLD,2001,10.63936042785645,,
XGOVEXP.IMF,NLD,2002,10.69431972503662,,
XGOVEXP.IMF,NLD,2003,10.97206020355225,,
XGOVEXP.IMF,NLD,2004,11.28462028503418,,
XGOVEXP.IMF,NLD,2005,11.71969985961914,,
XGOVEXP.IMF,NLD,2006,11.41699981689453,,
XGOVEXP.IMF,NLD,2007,11.22879028320313,,
XGOVEXP.IMF,NLD,2008,11.29115009307861,,
XGOVEXP.IMF,NLD,2009,11.12102031707764,,
XGOVEXP.IMF,NLD,2010,11.16580963134766,,
XGOVEXP.IMF,NLD,2011,11.3361701965332,,
XGOVEXP.IMF,NLD,2012,11.26502990722656,,
XGOVEXP.IMF,NLD,2013,11.535400390625,,
XGOVEXP.IMF,NLD,2014,11.55782032012939,,
XGOVEXP.IMF,NLD,2015,11.66370964050293,,
XGOVEXP.IMF,NLD,2016,12.27208042144775,,
XGOVEXP.IMF,NLD,2017,11.8980598449707,,
XGOVEXP.IMF,NLD,2018,12.41011047363281,,
XGOVEXP.IMF,NLD,2019,12.00983047485352,,
XGOVEXP.IMF,NLD,2020,11.06680965423584,,
XGOVEXP.IMF,NLD,2021,11.71522045135498,,
XGOVEXP.IMF,NLD,2022,11.97062015533447,,
XGOVEXP.IMF,NOR,2000,15.63018989562988,,
XGOVEXP.IMF,NOR,2001,15.783860206604,,
XGOVEXP.IMF,NOR,2002,16.08358001708984,,
XGOVEXP.IMF,NOR,2003,15.53073024749756,,
XGOVEXP.IMF,NOR,2004,16.26292991638184,,
XGOVEXP.IMF,NOR,2005,16.37252998352051,,
XGOVEXP.IMF,NOR,2006,15.70711040496826,,
XGOVEXP.IMF,NOR,2007,15.87798976898193,,
XGOVEXP.IMF,NOR,2008,15.71776008605957,,
XGOVEXP.IMF,NOR,2009,15.50778007507324,,
XGOVEXP.IMF,NOR,2010,15.0884895324707,,
XGOVEXP.IMF,NOR,2011,14.82680988311768,,
XGOVEXP.IMF,NOR,2012,17.28206062316895,,
XGOVEXP.IMF,NOR,2013,17.11923980712891,,
XGOVEXP.IMF,NOR,2014,16.90208053588867,,
XGOVEXP.IMF,NOR,2015,15.60758018493652,,
XGOVEXP.IMF,NOR,2016,15.84072017669678,,
XGOVEXP.IMF,NOR,2017,15.9396800994873,,
XGOVEXP.IMF,NOR,2018,15.92572975158691,,
XGOVEXP.IMF,NOR,2019,15.66553020477295,,
XGOVEXP.IMF,NOR,2020,14.76426982879639,,
XGOVEXP.IMF,NOR,2021,15.02766990661621,,
XGOVEXP.IMF,NOR,2022,14.46910953521729,,
XGOVEXP.IMF,POL,2000,11.58057022094727,,
XGOVEXP.IMF,POL,2001,11.86565971374512,,
XGOVEXP.IMF,POL,2002,11.92059993743896,,
XGOVEXP.IMF,POL,2003,11.67521953582764,,
XGOVEXP.IMF,POL,2004,12.32353019714355,,
XGOVEXP.IMF,POL,2005,12.26529026031494,,
XGOVEXP.IMF,POL,2006,12.70998001098633,,
XGOVEXP.IMF,POL,2007,11.34832954406738,,
XGOVEXP.IMF,POL,2008,11.41024971008301,,
XGOVEXP.IMF,POL,2009,11.08304977416992,,
XGOVEXP.IMF,POL,2010,11.0465202331543,,
XGOVEXP.IMF,POL,2011,10.94567966461182,,
XGOVEXP.IMF,POL,2012,11.1955099105835,,
XGOVEXP.IMF,POL,2013,11.56643962860107,,
XGOVEXP.IMF,POL,2014,11.57050037384033,,
XGOVEXP.IMF,POL,2015,11.53715038299561,,
XGOVEXP.IMF,POL,2016,11.27159976959229,,
XGOVEXP.IMF,POL,2017,11.04395961761475,,
XGOVEXP.IMF,POL,2018,11.11061954498291,,
XGOVEXP.IMF,POL,2019,11.17117023468018,,
XGOVEXP.IMF,POL,2020,10.05722999572754,,
XGOVEXP.IMF,POL,2021,10.60408973693848,,
XGOVEXP.IMF,POL,2022,9.974410057067871,,
XGOVEXP.IMF,PRT,2000,12.05484962463379,,
XGOVEXP.IMF,PRT,2001,12.09663009643555,,
XGOVEXP.IMF,PRT,2002,11.90095996856689,,
XGOVEXP.IMF,PRT,2003,11.63733959197998,,
XGOVEXP.IMF,PRT,2004,10.95652008056641,,
XGOVEXP.IMF,PRT,2005,10.85196971893311,,
XGOVEXP.IMF,PRT,2006,10.87008953094482,,
XGOVEXP.IMF,PRT,2007,11.0479097366333,,
XGOVEXP.IMF,PRT,2008,10.32433986663818,,
XGOVEXP.IMF,PRT,2009,11.06927967071533,,
XGOVEXP.IMF,PRT,2010,10.41672992706299,,
XGOVEXP.IMF,PRT,2011,10.22797012329102,,
XGOVEXP.IMF,PRT,2012,10.12045955657959,,
XGOVEXP.IMF,PRT,2013,10.53960037231445,,
XGOVEXP.IMF,PRT,2014,9.911219596862793,,
XGOVEXP.IMF,PRT,2015,10.150710105896,,
XGOVEXP.IMF,PRT,2017,11.05156993865967,,
XGOVEXP.IMF,PRT,2018,10.81169986724854,,
XGOVEXP.IMF,PRT,2019,10.89321994781494,,
XGOVEXP.IMF,PRT,2020,9.901789665222168,,
XGOVEXP.IMF,PRT,2021,10.08261966705322,,
XGOVEXP.IMF,PRT,2022,10.37423992156982,,
XGOVEXP.IMF,ROU,2000,8.187580108642578,,
XGOVEXP.IMF,ROU,2001,9.848819732666016,,
XGOVEXP.IMF,ROU,2002,10.92234992980957,,
XGOVEXP.IMF,ROU,2003,11.13906002044678,,
XGOVEXP.IMF,ROU,2004,9.843310356140137,,
XGOVEXP.IMF,ROU,2005,10.83668041229248,,
XGOVEXP.IMF,ROU,2006,12.71961975097656,,
XGOVEXP.IMF,ROU,2007,12.00496006011963,,
XGOVEXP.IMF,ROU,2008,11.61622047424316,,
XGOVEXP.IMF,ROU,2009,11.02128982543945,,
XGOVEXP.IMF,ROU,2010,9.129130363464355,,
XGOVEXP.IMF,ROU,2011,8.312990188598633,,
XGOVEXP.IMF,ROU,2012,8.435790061950684,,
XGOVEXP.IMF,ROU,2013,8.964130401611328,,
XGOVEXP.IMF,ROU,2014,9.256950378417969,,
XGOVEXP.IMF,ROU,2015,9.094510078430176,,
XGOVEXP.IMF,ROU,2016,9.510589599609375,,
XGOVEXP.IMF,ROU,2017,10.05265045166016,,
XGOVEXP.IMF,ROU,2018,10.46096038818359,,
XGOVEXP.IMF,ROU,2019,10.70549011230469,,
XGOVEXP.IMF,ROU,2020,9.399700164794922,,
XGOVEXP.IMF,ROU,2021,8.950240135192871,,
XGOVEXP.IMF,ROU,2022,8.77511978149414,,
XGOVEXP.IMF,RUS,2000,8.951849937438965,,
XGOVEXP.IMF,RUS,2001,9.213359832763672,,
XGOVEXP.IMF,RUS,2002,10.58384037017822,,
XGOVEXP.IMF,RUS,2003,10.53168964385986,,
XGOVEXP.IMF,RUS,2004,11.17590999603271,,
XGOVEXP.IMF,RUS,2005,11.95057010650635,,
XGOVEXP.IMF,RUS,2006,12.42580032348633,,
XGOVEXP.IMF,RUS,2008,11.95923042297363,,
XGOVEXP.IMF,RUS,2012,11.14675998687744,,
XGOVEXP.IMF,RUS,2013,10.86184024810791,,
XGOVEXP.IMF,RUS,2014,11.4885196685791,,
XGOVEXP.IMF,RUS,2015,10.86946964263916,,
XGOVEXP.IMF,RUS,2016,10.98528003692627,,
XGOVEXP.IMF,RUS,2017,13.46508026123047,,
XGOVEXP.IMF,RUS,2018,14.34107971191406,,
XGOVEXP.IMF,SMR,2010,10.78129005432129,,
XGOVEXP.IMF,SMR,2011,10.64035987854004,,
XGOVEXP.IMF,SMR,2017,13.17934989929199,,
XGOVEXP.IMF,SMR,2018,14.48633003234863,,
XGOVEXP.IMF,SMR,2019,15.05992031097412,,
XGOVEXP.IMF,SMR,2020,5.789347375,,
XGOVEXP.IMF,SMR,2021,8.379810333251953,,
XGOVEXP.IMF,SMR,2022,13.36878967285156,,
XGOVEXP.IMF,SMR,2023,12.98976039886475,,
XGOVEXP.IMF,SRB,2007,9.976639747619629,,
XGOVEXP.IMF,SRB,2009,10.48217964172363,,
XGOVEXP.IMF,SRB,2011,10.17957019805908,,
XGOVEXP.IMF,SRB,2016,8.69299030303955,,
XGOVEXP.IMF,SRB,2017,9.256460189819336,,
XGOVEXP.IMF,SRB,2018,8.804280281066895,,
XGOVEXP.IMF,SRB,2019,8.604599952697754,,
XGOVEXP.IMF,SRB,2021,7.086689949035645,,
XGOVEXP.IMF,SRB,2022,7.449689865112305,,
XGOVEXP.IMF,SRB,2023,8.383540153503418,,
XGOVEXP.IMF,SVK,2000,7.265600204467773,,
XGOVEXP.IMF,SVK,2001,8.526269912719727,,
XGOVEXP.IMF,SVK,2002,9.24452018737793,,
XGOVEXP.IMF,SVK,2003,10.579270362854,,
XGOVEXP.IMF,SVK,2004,10.72064018249512,,
XGOVEXP.IMF,SVK,2005,9.647489547729492,,
XGOVEXP.IMF,SVK,2006,9.712800025939941,,
XGOVEXP.IMF,SVK,2007,9.804280281066895,,
XGOVEXP.IMF,SVK,2008,9.657059669494629,,
XGOVEXP.IMF,SVK,2009,9.272170066833496,,
XGOVEXP.IMF,SVK,2010,9.85927963256836,,
XGOVEXP.IMF,SVK,2011,9.57921028137207,,
XGOVEXP.IMF,SVK,2012,9.6274995803833,,
XGOVEXP.IMF,SVK,2013,9.879949569702148,,
XGOVEXP.IMF,SVK,2014,10.01690006256104,,
XGOVEXP.IMF,SVK,2015,10.34344959259033,,
XGOVEXP.IMF,SVK,2016,9.495800018310547,,
XGOVEXP.IMF,SVK,2017,9.850279808044434,,
XGOVEXP.IMF,SVK,2018,9.92531967163086,,
XGOVEXP.IMF,SVK,2019,10.49930953979492,,
XGOVEXP.IMF,SVK,2020,10.60756969451904,,
XGOVEXP.IMF,SVK,2021,10.50737953186035,,
XGOVEXP.IMF,SVK,2022,10.82808971405029,,
XGOVEXP.IMF,SVN,2001,11.82783031463623,,
XGOVEXP.IMF,SVN,2002,12.01115989685059,,
XGOVEXP.IMF,SVN,2003,12.09881019592285,,
XGOVEXP.IMF,SVN,2004,12.12226009368896,,
XGOVEXP.IMF,SVN,2005,12.09897994995117,,
XGOVEXP.IMF,SVN,2006,12.30090999603271,,
XGOVEXP.IMF,SVN,2007,11.81182956695557,,
XGOVEXP.IMF,SVN,2008,11.36485958099365,,
XGOVEXP.IMF,SVN,2009,11.24168968200684,,
XGOVEXP.IMF,SVN,2010,11.02781963348389,,
XGOVEXP.IMF,SVN,2011,10.85939979553223,,
XGOVEXP.IMF,SVN,2012,11.33905982971191,,
XGOVEXP.IMF,SVN,2013,9.471870422363281,,
XGOVEXP.IMF,SVN,2014,10.56888961791992,,
XGOVEXP.IMF,SVN,2015,10.0119800567627,,
XGOVEXP.IMF,SVN,2016,10.32664966583252,,
XGOVEXP.IMF,SVN,2017,10.81285953521729,,
XGOVEXP.IMF,SVN,2018,11.30204010009766,,
XGOVEXP.IMF,SVN,2019,11.27118968963623,,
XGOVEXP.IMF,SVN,2020,10.46212005615234,,
XGOVEXP.IMF,SVN,2021,10.80632019042969,,
XGOVEXP.IMF,SVN,2022,11.0809497833252,,
XGOVEXP.IMF,SWE,2000,12.89867973327637,,
XGOVEXP.IMF,SWE,2001,12.78553009033203,,
XGOVEXP.IMF,SWE,2002,13.1183500289917,,
XGOVEXP.IMF,SWE,2003,12.83382987976074,,
XGOVEXP.IMF,SWE,2004,12.91322994232178,,
XGOVEXP.IMF,SWE,2005,12.73132991790771,,
XGOVEXP.IMF,SWE,2006,12.71201992034912,,
XGOVEXP.IMF,SWE,2007,12.76568031311035,,
XGOVEXP.IMF,SWE,2008,12.92362976074219,,
XGOVEXP.IMF,SWE,2009,13.12812042236328,,
XGOVEXP.IMF,SWE,2010,13.19379043579102,,
XGOVEXP.IMF,SWE,2011,13.04813003540039,,
XGOVEXP.IMF,SWE,2012,15.07507991790771,,
XGOVEXP.IMF,SWE,2013,14.88731956481934,,
XGOVEXP.IMF,SWE,2014,15.04500961303711,,
XGOVEXP.IMF,SWE,2015,15.18671035766602,,
XGOVEXP.IMF,SWE,2016,15.46417045593262,,
XGOVEXP.IMF,SWE,2017,15.53695011138916,,
XGOVEXP.IMF,SWE,2018,15.51504993438721,,
XGOVEXP.IMF,SWE,2019,15.74522972106934,,
XGOVEXP.IMF,SWE,2020,15.31173992156982,,
XGOVEXP.IMF,SWE,2021,15.54915046691895,,
XGOVEXP.IMF,SWE,2022,15.27604961395264,,
XGOVEXP.IMF,UKR,2000,11.35896968841553,,
XGOVEXP.IMF,UKR,2001,12.81095027923584,,
XGOVEXP.IMF,UKR,2002,14.36096000671387,,
XGOVEXP.IMF,UKR,2003,14.41952037811279,,
XGOVEXP.IMF,UKR,2004,12.7817497253418,,
XGOVEXP.IMF,UKR,2005,13.73865032196045,,
XGOVEXP.IMF,UKR,2006,13.92323017120361,,
XGOVEXP.IMF,UKR,2007,14.03619003295898,,
XGOVEXP.IMF,UKR,2008,13.55782985687256,,
XGOVEXP.IMF,UKR,2009,15.05482006072998,,
XGOVEXP.IMF,UKR,2011,13.48431968688965,,
XGOVEXP.IMF,UKR,2012,13.66551971435547,,
XGOVEXP.IMF,UKR,2013,13.86763954162598,,
XGOVEXP.IMF,UKR,2014,13.12135028839111,,
XGOVEXP.IMF,UKR,2015,12.4049319402434,,
XGOVEXP.IMF,UKR,2016,12.28328990936279,,
XGOVEXP.IMF,UKR,2017,12.99993991851807,,
XGOVEXP.IMF,UKR,2018,12.69019985198975,,
XGOVEXP.IMF,UKR,2019,13.11063003540039,,
XGOVEXP.IMF,UKR,2020,11.80327987670898,,
XGOVEXP.IMF,UKR,2021,12.69548988342285,,
